829634
34011
166070
163321
693982
274240
693070
142154
34021
723870
993631
132787
667595
365512
132786
34222
81058
574064
34213
993629
34228
306053
361860
27818
671800
34171
195486
574042
34202
361862
165876
33975
198216
637426
211298
312726
117248
44142
108036
581227
581231
165812
470620
793547
198009
98032
168285
597178
589254
9103
92656
168349
195475
224556
27971
312692
27941
195507
165875
351813
274239
9211
589250
92659
168343
92658
312732
31969
27891
27908
100786
101058
248845
501367
43444
740697
589256
696934
168338
16678
253243
195489
696895
41788
77831
29582
29597
29568
133169
34015
195455
443107
34010
645540
